date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:09:04	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:04%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/growtopia)
15:09:04	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:04%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/growtopia)
15:09:04	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:04%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/growtopia)
15:09:05	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:05%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/growtopia)
15:09:05	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:05%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/growtopia)
15:09:05	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:05%20GMT	https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center	(from https://www.growoyun.com/razer-gold)
15:09:06	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:06%20GMT	https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders	(from https://www.growoyun.com/razer-gold)
15:09:06	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:06%20GMT	https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments	(from https://www.growoyun.com/razer-gold)
15:09:06	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:06%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/razer-gold)
15:09:06	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:06%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/razer-gold)
15:09:06	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:06%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/razer-gold)
15:09:07	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:07%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/razer-gold)
15:09:07	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:07%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/razer-gold)
15:09:07	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:07%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/razer-gold)
15:09:08	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:08%20GMT	https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center	(from https://www.growoyun.com/pubg-mobile)
15:09:08	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:08%20GMT	https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders	(from https://www.growoyun.com/pubg-mobile)
15:09:08	1019079/1019079	---M--	200	added ('OK')	image/png	etag:0x8D9681001EDCC9F	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003862_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003862_0.png	(from https://www.growoyun.com/pubg-mobile)
15:09:08	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:08%20GMT	https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments	(from https://www.growoyun.com/pubg-mobile)
15:09:08	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:08%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/pubg-mobile)
15:09:09	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:09%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/pubg-mobile)
15:09:09	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:09%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/pubg-mobile)
15:09:09	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:09%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/pubg-mobile)
15:09:09	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:09%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/pubg-mobile)
15:09:10	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:10%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/pubg-mobile)
15:09:10	43756/43756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2015:53:16%20GMT	https://static-cdn.jtvnw.net/ttv-boxart/VALORANT-380x500.jpg	C:/Users/doruk/Desktop/growbank/static-cdn.jtvnw.net/ttv-boxart/VALORANT-380x500.jpg	(from https://www.growoyun.com/valorant)
15:09:11	319291/319291	---M--	200	added ('OK')	image/png	etag:0x8D9680DF9B11522	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003860_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003860_0.png	(from https://www.growoyun.com/valorant)
15:09:11	517666/517666	---M--	200	added ('OK')	image/png	etag:0x8D9680E030664FE	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003861_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003861_0.png	(from https://www.growoyun.com/valorant)
15:09:11	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:11%20GMT	https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center.f1.delayed	(from https://www.growoyun.com/valorant)
15:09:12	1637114/1637114	---M--	200	added ('OK')	image/png	etag:0x8D9680DD9B1A810	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003859_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003859_0.png	(from https://www.growoyun.com/valorant)
15:09:12	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:12%20GMT	https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders.f2.delayed	(from https://www.growoyun.com/valorant)
15:09:12	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:12%20GMT	https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments	(from https://www.growoyun.com/valorant)
15:09:12	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:12%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/valorant)
15:09:12	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:12%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/valorant)
15:09:13	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:13%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/valorant)
15:09:13	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:13%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/valorant)
15:09:13	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:13%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/valorant)
15:09:13	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:13%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/valorant)
15:09:14	620831/620831	---M--	200	added ('OK')	image/png	etag:0x8D9680A075DE082	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003852_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003852_0.png	(from https://www.growoyun.com/league-of-legends)
15:09:14	236805/236805	---M--	200	added ('OK')	image/png	etag:0x8D9680B0AB1B379	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003856_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003856_0.png	(from https://www.growoyun.com/league-of-legends)
15:09:15	287413/287413	---M--	200	added ('OK')	image/png	etag:0x8D9680B19A4BCD1	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003858_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003858_0.png	(from https://www.growoyun.com/league-of-legends)
15:09:15	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center.fe.delayed	(from https://www.growoyun.com/league-of-legends)
15:09:15	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders.ff.delayed	(from https://www.growoyun.com/league-of-legends)
15:09:15	1219114/1219114	---M--	200	added ('OK')	image/png	etag:0x8D9680B05F04C9C	https://cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003855_0.png	C:/Users/doruk/Desktop/growbank/cdn.playanka.com/hvsxxiey/Media/Images/Originals/0003855_0.png	(from https://www.growoyun.com/league-of-legends)
15:09:15	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:15%20GMT	https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments.100.delayed	(from https://www.growoyun.com/league-of-legends)
15:09:15	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:15%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/league-of-legends)
15:09:15	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:15%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/league-of-legends)
15:09:15	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:15%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/league-of-legends)
15:09:16	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:16%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/league-of-legends)
15:09:16	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:16%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/league-of-legends)
15:09:16	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:16%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/league-of-legends)
15:09:17	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center.108.delayed	(from https://www.growoyun.com/mobile-legends)
15:09:17	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders.109.delayed	(from https://www.growoyun.com/mobile-legends)
15:09:17	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments.10a.delayed	(from https://www.growoyun.com/mobile-legends)
15:09:17	53823/53823	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2015:59:37%20GMT	https://static-cdn.jtvnw.net/ttv-boxart/Mobile%20Legends:%20Bang%20Bang-380x500.jpg	C:/Users/doruk/Desktop/growbank/static-cdn.jtvnw.net/ttv-boxart/Mobile%20Legends_%20Bang%20Bang-380x500.jpg	(from https://www.growoyun.com/mobile-legends)
15:09:17	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:17%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/mobile-legends)
15:09:17	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:17%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/mobile-legends)
15:09:17	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:17%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/mobile-legends)
15:09:17	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:17%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/mobile-legends)
15:09:17	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:18%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/mobile-legends)
15:09:18	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:18%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/mobile-legends)
15:09:19	409887/409887	---M--	200	added ('OK')	image/jpeg	etag:%225a34ed9e-6411f%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_6c66b84502c6208a38ec10a414198c46640a893b.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_6c66b84502c6208a38ec10a414198c46640a893b.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:19	626082/626082	---M--	200	added ('OK')	image/jpeg	etag:%2260e6ba75-98da2%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_8e53266e0333aa18f76479d8949317001ce1d593.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_8e53266e0333aa18f76479d8949317001ce1d593.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:19	822655/822655	---M--	200	added ('OK')	image/jpeg	etag:%225a34ed9f-c8d7f%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_7b2b8c7f70881f5b65c1b724654e7cdb76be9f8b.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_7b2b8c7f70881f5b65c1b724654e7cdb76be9f8b.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:19	386907/386907	---M--	200	added ('OK')	image/jpeg	etag:%2260e6ba75-5e75b%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_275779c646bf7e6b994b686c160560a7dde01aaa.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_275779c646bf7e6b994b686c160560a7dde01aaa.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:19	421395/421395	---M--	200	added ('OK')	image/jpeg	etag:%225a34ed9e-66e13%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_5cbbe96996b89cc454e0f8a99ea851fb3a7c9fed.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_5cbbe96996b89cc454e0f8a99ea851fb3a7c9fed.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:20	560500/560500	---M--	200	added ('OK')	image/jpeg	etag:%2260e6ba75-88d74%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_a2d5a4c24001600a683397d71c5a6b21cd39920a.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_a2d5a4c24001600a683397d71c5a6b21cd39920a.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:20	352384/352384	---M--	200	added ('OK')	image/jpeg	etag:%2260e6ba75-56080%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_d8dcd16bfccf75767adb13c1821077a936a25446.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_d8dcd16bfccf75767adb13c1821077a936a25446.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:20	30762/30762	---M--	200	added ('OK')	image/jpeg	etag:%22606427bf-782a%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/header.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/header5762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:20	1292285/1292285	---M--	200	added ('OK')	image/jpeg	etag:%225a34ed9f-13b7fd%22	https://cdn.akamai.steamstatic.com/steam/apps/714210/ss_553afe07844e04332e16f7b777c4bcfec3417ed8.1920x1080.jpg?t=1629724273	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/714210/ss_553afe07844e04332e16f7b777c4bcfec3417ed8.1920x10805762.jpg	(from https://www.growoyun.com/zulaoyun)
15:09:21	847/847	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:21%20GMT	https://www.growoyun.com/%22/w/skins/Vector/resources/common/images/bullet-icon.svg?d4515%22	C:/Users/doruk/Desktop/growbank/www.growoyun.com/_/w/skins/Vector/resources/common/images/bullet-icon.11a514d.delayed	(from https://www.growoyun.com/zulaoyun)
15:09:21	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center.11b.delayed	(from https://www.growoyun.com/zulaoyun)
15:09:21	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders.11c.delayed	(from https://www.growoyun.com/zulaoyun)
15:09:21	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments.11d.delayed	(from https://www.growoyun.com/zulaoyun)
15:09:21	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:21%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/zulaoyun)
15:09:21	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:21%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info	(from https://www.growoyun.com/zulaoyun)
15:09:21	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:21%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout	(from https://www.growoyun.com/zulaoyun)
15:09:22	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:22%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login	(from https://www.growoyun.com/zulaoyun)
15:09:22	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:22%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login	(from https://www.growoyun.com/zulaoyun)
15:09:22	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:22%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login	(from https://www.growoyun.com/zulaoyun)
15:09:23	433157/433157	---M--	200	added ('OK')	image/jpeg	etag:%2260c85281-69c05%22	https://cdn.akamai.steamstatic.com/steam/apps/550900/ss_5d9f0db2b2103492fc6c2f498e1ecf77628a8064.1920x1080.jpg?t=1628241362	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/550900/ss_5d9f0db2b2103492fc6c2f498e1ecf77628a8064.1920x10806860.jpg	(from https://www.growoyun.com/metin-2-2)
15:09:23	303243/303243	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2ce9-4a08b%22	https://cdn.akamai.steamstatic.com/steam/apps/550900/ss_495818d5f969b937be230279fa4f1aa480570b19.1920x1080.jpg?t=1628241362	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/550900/ss_495818d5f969b937be230279fa4f1aa480570b19.1920x10806860.jpg	(from https://www.growoyun.com/metin-2-2)
15:09:23	464191/464191	---M--	200	added ('OK')	image/jpeg	etag:%2260c85281-7153f%22	https://cdn.akamai.steamstatic.com/steam/apps/550900/ss_bc99974644e9e23f195b010296719b93ad49ac99.1920x1080.jpg?t=1628241362	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/550900/ss_bc99974644e9e23f195b010296719b93ad49ac99.1920x10806860.jpg	(from https://www.growoyun.com/metin-2-2)
15:09:23	376542/376542	---M--	200	added ('OK')	image/jpeg	etag:%225f5a2ce9-5bede%22	https://cdn.akamai.steamstatic.com/steam/apps/550900/ss_2a5a356c512293bda9009f8d20da8dbfd95d067c.1920x1080.jpg?t=1628241362	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/550900/ss_2a5a356c512293bda9009f8d20da8dbfd95d067c.1920x10806860.jpg	(from https://www.growoyun.com/metin-2-2)
15:09:23	476761/476761	---M--	200	added ('OK')	image/jpeg	etag:%2260c85281-74659%22	https://cdn.akamai.steamstatic.com/steam/apps/550900/ss_31366e5c69a7ef5034ddfca84cb60e0c84e1d5c5.1920x1080.jpg?t=1628241362	C:/Users/doruk/Desktop/growbank/cdn.akamai.steamstatic.com/steam/apps/550900/ss_31366e5c69a7ef5034ddfca84cb60e0c84e1d5c5.1920x10806860.jpg	(from https://www.growoyun.com/metin-2-2)
15:09:23	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center.129.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:23	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/orders	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/orders.12a.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:23	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/payments	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/payments.12b.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:24	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:24%20GMT	https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info.12c.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:24	0/-1	---M--	302	error ('')			https://www.growoyun.com/customer-center/edit-user-info	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/edit-user-info.12d.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:24	152/152	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:24%20GMT	https://www.growoyun.com/customer-center/logout	C:/Users/doruk/Desktop/growbank/www.growoyun.com/customer-center/logout.12e.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:24	271/271	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:24%20GMT	https://www.growoyun.com/oauth/facebook/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/facebook/login.12f.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:25	459/459	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:25%20GMT	https://www.growoyun.com/oauth/google/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/google/login.130.delayed	(from https://www.growoyun.com/metin-2-2)
15:09:25	321/321	---MC-	302	error ('Found')	text/html	date:Sun,%2003%20Apr%202022%2012:09:25%20GMT	https://www.growoyun.com/oauth/twitch/login	C:/Users/doruk/Desktop/growbank/www.growoyun.com/oauth/twitch/login.131.delayed	(from https://www.growoyun.com/metin-2-2)
